user,title,startTime,endTime,estimatedTime,confidence,easyHard,assignClass,assignType,actualTime,predictedTime,completed,timeSpent
Linus,assign 579,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),105.22054535212236,2,2,Foreign Language,Homework,122.46080158917228,579,True,122.46080158917228
Linus,assign 580,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),137.87958263130224,3,4,Foreign Language,Homework,163.25063547471697,580,True,163.25063547471697
Linus,assign 581,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),155.6805082771803,4,4,Foreign Language,Homework,186.46413055238128,581,True,186.46413055238128
Linus,assign 582,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),167.80218539403234,4,2,Foreign Language,Homework,172.57974900712992,582,True,172.57974900712992
Linus,assign 583,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),141.70090481474082,3,4,Foreign Language,Homework,171.18296720384288,583,True,171.18296720384288
Linus,assign 584,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),118.08692323403217,4,5,Foreign Language,Homework,173.2425087794114,584,True,173.2425087794114
Linus,assign 585,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),135.87277742512913,3,3,Foreign Language,Homework,154.79944152540213,585,True,154.79944152540213
Linus,assign 586,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),95.64417740062834,3,4,Foreign Language,Homework,128.03081037348403,586,True,128.03081037348403
Linus,assign 587,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),161.74003921120635,4,1,Foreign Language,Homework,157.01877536340456,587,True,157.01877536340456
Linus,assign 588,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),99.74669947680621,2,5,Foreign Language,Homework,169.29069214813236,588,True,169.29069214813236
Linus,assign 589,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),130.16258306976798,1,4,Foreign Language,Homework,165.07868150789378,589,True,165.07868150789378
Linus,assign 590,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),148.73690072457387,3,4,Foreign Language,Homework,178.99350927320083,590,True,178.99350927320083
Linus,assign 591,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),137.84346264310457,2,5,Foreign Language,Homework,198.2238437906247,591,True,198.2238437906247
Linus,assign 592,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),172.6059954812181,2,3,Social Studies,Essay,192.9496479853462,592,True,192.9496479853462
Linus,assign 593,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),181.63851889210304,2,2,Social Studies,Essay,211.70770644928427,593,True,211.70770644928427
Linus,assign 594,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),179.9020147406042,2,4,Social Studies,Essay,228.12768520085217,594,True,228.12768520085217
Linus,assign 595,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),175.11837078346912,3,2,Social Studies,Essay,184.81716578102436,595,True,184.81716578102436
Linus,assign 596,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),188.27078464118767,4,4,Social Studies,Essay,227.68306917375642,596,True,227.68306917375642
Linus,assign 597,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),58.201192674011324,2,4,Social Studies,Reading,61.62148320659781,597,True,61.62148320659781
Linus,assign 598,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),53.508072007298324,3,2,Social Studies,Reading,42.71178286262994,598,True,42.71178286262994
Linus,assign 599,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),56.40077112819161,2,3,Social Studies,Reading,53.36017376270898,599,True,53.36017376270898
Linus,assign 600,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),53.17428309521046,1,2,Social Studies,Reading,49.41968262631303,600,True,49.41968262631303
Linus,assign 601,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),53.14761187611831,2,5,Social Studies,Reading,82.59970626823458,601,True,82.59970626823458
Linus,assign 602,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),51.145640905494226,2,3,Social Studies,Reading,39.00189985072634,602,True,39.00189985072634
Linus,assign 603,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),51.62367397520467,3,3,Social Studies,Reading,29.9592887365581,603,True,29.9592887365581
Linus,assign 604,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),54.690348243516475,2,3,Social Studies,Reading,48.21873602572166,604,True,48.21873602572166
Linus,assign 605,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),54.63931424157536,5,3,Social Studies,Reading,15.305815820692604,605,True,15.305815820692604
Linus,assign 606,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),57.320369405224284,2,5,Social Studies,Reading,95.08821389794925,606,True,95.08821389794925
Linus,assign 607,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),52.32238153143945,4,3,Social Studies,Reading,35.641028244448904,607,True,35.641028244448904
Linus,assign 608,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),53.93702805314637,2,4,Social Studies,Reading,46.90235325009041,608,True,46.90235325009041
Linus,assign 609,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),49.806354016432195,4,5,Social Studies,Reading,61.19221363284741,609,True,61.19221363284741
Linus,assign 610,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),51.86135603824556,2,3,Social Studies,Reading,50.041013588138036,610,True,50.041013588138036
Linus,assign 611,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),51.57435976606578,3,3,Social Studies,Reading,39.57145886476556,611,True,39.57145886476556
Linus,assign 612,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),50.57776705761781,4,3,Social Studies,Reading,25.352969932113165,612,True,25.352969932113165
Linus,assign 613,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),52.27432336867885,2,4,Social Studies,Reading,36.80222749473491,613,True,36.80222749473491
Linus,assign 614,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),52.6489886724846,2,3,Social Studies,Reading,16.262343070581956,614,True,16.262343070581956
Linus,assign 615,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),50.11010717996558,3,1,Social Studies,Reading,13.767130344746707,615,True,13.767130344746707
Linus,assign 616,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),54.96635965795064,3,3,Social Studies,Reading,18.92608626321004,616,True,18.92608626321004
Linus,assign 617,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),54.34338535416685,3,5,Social Studies,Reading,93.08193702408295,617,True,93.08193702408295
Linus,assign 618,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),52.62708787504496,2,2,Social Studies,Reading,18.292484527389608,618,True,18.292484527389608
Linus,assign 619,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),48.50084899835085,3,4,Social Studies,Reading,40.902252066908574,619,True,40.902252066908574
Linus,assign 620,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),49.983779594399216,2,1,Social Studies,Reading,12.574447416965855,620,True,12.574447416965855
Linus,assign 621,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),53.1219702984568,2,4,Social Studies,Reading,47.636743328674875,621,True,47.636743328674875
Linus,assign 622,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),51.601475119292715,3,3,Social Studies,Reading,28.268980459821382,622,True,28.268980459821382
Linus,assign 623,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),115.08593001195423,4,4,Social Studies,Presentation,127.40321353923505,623,True,127.40321353923505
Linus,assign 624,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),62.19219739393716,5,1,Social Studies,Homework,-3.844265895822925,624,True,-3.844265895822925
Linus,assign 625,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),51.4642147712808,2,2,Social Studies,Homework,43.86074481975692,625,True,43.86074481975692
Linus,assign 626,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),75.85843846635224,4,1,Social Studies,Homework,54.48779917296714,626,True,54.48779917296714
Linus,assign 627,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),86.00152784992954,2,4,Social Studies,Homework,60.71690596475554,627,True,60.71690596475554
Linus,assign 628,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),75.82134954421645,5,4,Social Studies,Homework,52.615166769241355,628,True,52.615166769241355
Linus,assign 629,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),56.402616279882544,3,3,Social Studies,Homework,46.55847075676264,629,True,46.55847075676264
Linus,assign 630,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),55.70111774393575,2,2,Social Studies,Homework,54.155291141193324,630,True,54.155291141193324
Linus,assign 631,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),87.86645086787388,4,3,Social Studies,Homework,83.45121707989692,631,True,83.45121707989692
Linus,assign 632,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),68.7665917703204,4,3,Social Studies,Homework,66.50056979591245,632,True,66.50056979591245
Linus,assign 633,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),78.90297184219622,3,5,Social Studies,Homework,119.35088253839422,633,True,119.35088253839422
Linus,assign 634,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),55.49648743018605,2,2,Social Studies,Homework,42.630910089816695,634,True,42.630910089816695
Linus,assign 635,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),192.78364481195712,2,4,Science,Takehome Test,251.14869629570282,635,True,251.14869629570282
Linus,assign 636,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),121.61040979377952,2,4,Science,Lab,165.31144121913587,636,True,165.31144121913587
Linus,assign 637,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),111.76356545499321,2,3,Science,Lab,133.2641455514377,637,True,133.2641455514377
Linus,assign 638,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),102.8927968394467,4,2,Science,Lab,125.41665027910591,638,True,125.41665027910591
Linus,assign 639,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),102.52959635897626,2,3,Science,Lab,131.01954501133963,639,True,131.01954501133963
Linus,assign 640,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),93.65601747047162,4,2,Science,Lab,120.12789180065361,640,True,120.12789180065361
Linus,assign 641,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),108.81652389280232,2,3,Science,Lab,142.0016336767257,641,True,142.0016336767257
Linus,assign 642,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),98.2550150304803,4,3,Science,Lab,116.92999575827619,642,True,116.92999575827619
Linus,assign 643,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),94.99052039661557,2,3,Science,Lab,131.526433235376,643,True,131.526433235376
Linus,assign 644,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),96.10048962762268,1,2,Science,Lab,135.26272767466168,644,True,135.26272767466168
Linus,assign 645,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),111.8852778025735,2,4,Science,Lab,160.18083371874525,645,True,160.18083371874525
Linus,assign 646,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),125.79808725828572,1,5,Science,Study Guide,220.63896059061221,646,True,220.63896059061221
Linus,assign 647,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),157.60393082108183,3,5,Science,Study Guide,218.73198610452707,647,True,218.73198610452707
Linus,assign 648,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),34.15742660118354,4,2,Science,Reading,31.88485490450556,648,True,31.88485490450556
Linus,assign 649,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),34.34403389307768,5,3,Science,Reading,24.69763304996693,649,True,24.69763304996693
Linus,assign 650,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),33.141418914643005,3,4,Science,Reading,59.01137891891249,650,True,59.01137891891249
Linus,assign 651,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),33.91525590861558,5,1,Science,Reading,13.97530886130728,651,True,13.97530886130728
Linus,assign 652,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),35.691776553980425,2,1,Science,Reading,27.173714511596103,652,True,27.173714511596103
Linus,assign 653,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),34.82850048292651,4,3,Science,Reading,39.834298624240986,653,True,39.834298624240986
Linus,assign 654,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),193.92948104265332,1,4,Science,Homework,251.5227482025548,654,True,251.5227482025548
Linus,assign 655,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),48.113892624898206,3,4,Science,Homework,77.9563586234585,655,True,77.9563586234585
Linus,assign 656,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),280.594131788106,2,3,Science,Homework,328.84233839114984,656,True,328.84233839114984
Linus,assign 657,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),190.85787629524938,2,2,Science,Homework,196.32632032079727,657,True,196.32632032079727
Linus,assign 658,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),216.6952415424419,2,2,Science,Homework,239.72936930698737,658,True,239.72936930698737
Linus,assign 659,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),133.3550620016847,2,3,Science,Homework,160.04242118090303,659,True,160.04242118090303
Linus,assign 660,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),23.278577239631772,3,2,Science,Homework,33.41976594930644,660,True,33.41976594930644
Linus,assign 661,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),113.22099657648936,1,4,Science,Homework,153.00800553228493,661,True,153.00800553228493
Linus,assign 662,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),55.162275699420455,2,4,Science,Homework,80.35659375299593,662,True,80.35659375299593
Linus,assign 663,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),209.39218856406978,3,2,Science,Homework,234.83161703573663,663,True,234.83161703573663
Linus,assign 664,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),284.0412912544373,2,3,Science,Homework,305.26756355968126,664,True,305.26756355968126
Linus,assign 665,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),130.06149027242665,3,4,Science,Homework,155.71226374493932,665,True,155.71226374493932
Linus,assign 666,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),32.645130522118905,4,2,Science,Homework,38.93612015540332,666,True,38.93612015540332
Linus,assign 667,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),176.495932707913,4,2,Science,Homework,192.88596745185617,667,True,192.88596745185617
Linus,assign 668,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),251.8498749990651,1,1,Science,Homework,289.7913428373386,668,True,289.7913428373386
Linus,assign 669,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),67.87085587125242,2,1,Science,Homework,73.03641567192912,669,True,73.03641567192912
Linus,assign 670,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),108.03808519207168,4,3,Science,Homework,119.66487244243345,670,True,119.66487244243345
Inam,assign 671,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),329.21964038326485,3,1,Language & Literature,Essay,377.8590683778988,671,True,377.8590683778988
Inam,assign 672,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),294.4023927833828,3,4,Language & Literature,Essay,318.9628135589234,672,True,318.9628135589234
Inam,assign 673,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),51.5587679926584,1,1,Language & Literature,Essay,73.69599671651244,673,True,73.69599671651244
Inam,assign 674,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),181.77423251968915,4,3,Language & Literature,Essay,196.65024074056984,674,True,196.65024074056984
Inam,assign 675,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),114.42859507956494,4,4,Language & Literature,Essay,162.59283854873428,675,True,162.59283854873428
Inam,assign 676,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),279.9123030728379,2,4,Language & Literature,Essay,332.51800966744514,676,True,332.51800966744514
Inam,assign 677,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),59.274818952890335,1,2,Language & Literature,Reading,58.522055544395585,677,True,58.522055544395585
Inam,assign 678,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),49.501510430812054,3,2,Language & Literature,Reading,44.05638287880052,678,True,44.05638287880052
Inam,assign 679,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),65.71919959918714,2,2,Language & Literature,Reading,80.65076719506621,679,True,80.65076719506621
Inam,assign 680,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),52.18249724432103,4,3,Language & Literature,Reading,34.17810802320713,680,True,34.17810802320713
Inam,assign 681,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),84.69677595697365,2,2,Language & Literature,Reading,64.99987580360357,681,True,64.99987580360357
Inam,assign 682,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),39.785363123967954,4,4,Language & Literature,Reading,31.093150682889952,682,True,31.093150682889952
Inam,assign 683,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),13.886841974959275,3,2,Language & Literature,Reading,-4.750367409082586,683,True,-4.750367409082586
Inam,assign 684,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),52.92077832427425,3,3,Language & Literature,Reading,39.467298100202264,684,True,39.467298100202264
Inam,assign 685,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),42.246512733743145,2,3,Language & Literature,Reading,46.74541880906766,685,True,46.74541880906766
Inam,assign 686,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),45.29278736995725,3,1,Language & Literature,Reading,6.346345467888867,686,True,6.346345467888867
Inam,assign 687,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),79.3387381696964,5,3,Language & Literature,Reading,44.883077490781275,687,True,44.883077490781275
Inam,assign 688,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),66.90132183198097,5,3,Language & Literature,Reading,25.654848387375658,688,True,25.654848387375658
Inam,assign 689,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),76.45657456431361,3,1,Language & Literature,Reading,47.09988886440886,689,True,47.09988886440886
Inam,assign 690,Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),Wed Apr 17 2019 12:00:00 GMT-0600 (Mountain Daylight Time),49.60991213644553,2,3,Language & Literature,Reading,42.748122617753985,690,True,42.748122617753985
